date,truck_location,marketing_channel,customers,avg_order_value,total_sales,repeat_customers,weather
2025-02-03,Uptown,Loyalty Program,18,11.96,215.28,3,Cloudy
2025-02-03,Uptown,Influencer Partnerships,24,16.61,398.64,3,Cloudy
2025-02-03,Uptown,Email Newsletter,2,15.75,31.5,0,Rainy
2025-02-03,Midtown,Instagram,15,13.13,196.95,4,Rainy
2025-02-03,Midtown,Food Delivery Apps,15,13.27,199.05,7,Cloudy
2025-02-03,Midtown,Local Events,22,16.08,353.76,3,Sunny
2025-02-03,Midtown,Google My Business,8,13.51,108.08,1,Rainy
2025-02-03,Midtown,Loyalty Program,24,15.24,365.76,9,Cloudy
2025-02-03,Midtown,Influencer Partnerships,8,14.36,114.88,1,Rainy
2025-02-03,Midtown,Email Newsletter,41,1.75,71.75,18,Rainy
2025-02-03,Suburbia,Instagram,27,10.01,270.27,6,Sunny
2025-02-03,Suburbia,Food Delivery Apps,4,7.69,30.76,1,Sunny
2025-02-03,Suburbia,Local Events,14,11.93,167.02,3,Rainy
2025-02-03,Suburbia,Google My Business,35,8.01,280.35,9,Cloudy
2025-02-03,Suburbia,Loyalty Program,4,12.17,48.68,0,Sunny
2025-02-03,Suburbia,Influencer Partnerships,11,16.83,185.13,4,Sunny
2025-02-03,Suburbia,Email Newsletter,27,12.57,339.39,12,Rainy
2025-02-03,Riverside,Instagram,22,9.85,216.7,5,Cloudy
2025-02-03,Riverside,Food Delivery Apps,18,11.43,205.74,5,Rainy
2025-02-03,Riverside,Local Events,6,8.6,51.6,1,Rainy
2025-02-03,Riverside,Google My Business,9,8.94,80.46,2,Rainy
2025-02-03,Riverside,Loyalty Program,30,11.31,339.3,3,Cloudy
2025-02-03,Riverside,Influencer Partnerships,17,11.88,201.96,3,Cloudy
2025-02-03,Riverside,Email Newsletter,23,15.86,364.78,4,Sunny
2025-02-04,Downtown,Instagram,27,11.35,306.45,12,Sunny
2025-02-04,Downtown,Food Delivery Apps,30,6.57,197.1,7,Cloudy
2025-02-04,Downtown,Local Events,12,15.28,183.36,5,Cloudy
2025-02-04,Downtown,Google My Business,23,12.23,281.29,10,Cloudy
2025-02-04,Downtown,Loyalty Program,15,10.19,152.85,2,Sunny
2025-02-04,Downtown,Influencer Partnerships,2,7.18,14.36,0,Rainy
2025-02-04,Downtown,Email Newsletter,3,13.76,41.28,0,Cloudy
2025-02-04,Uptown,Instagram,16,13.58,217.28,3,Cloudy
2025-02-04,Uptown,Food Delivery Apps,17,13.15,223.55,4,Sunny
2025-02-04,Uptown,Local Events,20,14.8,296.0,3,Cloudy
2025-02-04,Uptown,Google My Business,28,12.2,341.6,10,Cloudy
2025-02-04,Uptown,Loyalty Program,13,11.05,143.65,2,Rainy
2025-02-04,Uptown,Influencer Partnerships,8,6.56,52.48,3,Rainy
2025-02-04,Uptown,Email Newsletter,20,11.69,233.8,8,Sunny
2025-02-04,Midtown,Instagram,7,4.64,32.48,0,Sunny
2025-02-04,Midtown,Food Delivery Apps,11,8.63,94.93,4,Cloudy
2025-02-04,Midtown,Local Events,9,8.27,74.43,3,Rainy
2025-02-04,Midtown,Google My Business,10,12.09,120.9,3,Sunny
2025-02-04,Midtown,Loyalty Program,29,14.04,407.16,3,Rainy
2025-02-04,Midtown,Influencer Partnerships,11,14.36,157.96,5,Rainy
2025-02-04,Midtown,Email Newsletter,13,8.84,114.92,1,Rainy
2025-02-04,Suburbia,Instagram,8,12.19,97.52,2,Rainy
2025-02-04,Suburbia,Food Delivery Apps,10,14.01,140.1,2,Cloudy
2025-02-04,Suburbia,Local Events,13,14.38,186.94,1,Sunny
2025-02-04,Suburbia,Google My Business,23,14.76,339.48,4,Rainy
2025-02-04,Suburbia,Loyalty Program,22,10.66,234.52,9,Rainy
2025-02-04,Suburbia,Influencer Partnerships,7,16.38,114.66,2,Cloudy
2025-02-04,Suburbia,Email Newsletter,25,10.25,256.25,7,Sunny
2025-02-04,Riverside,Instagram,6,8.49,50.94,2,Sunny
2025-02-04,Riverside,Food Delivery Apps,26,18.91,491.66,8,Sunny
2025-02-04,Riverside,Local Events,14,17.42,243.88,2,Cloudy
2025-02-04,Riverside,Google My Business,3,8.96,26.88,0,Cloudy
2025-02-04,Riverside,Loyalty Program,22,14.81,325.82,6,Rainy
2025-02-04,Riverside,Influencer Partnerships,16,12.65,202.4,6,Cloudy
2025-02-04,Riverside,Email Newsletter,26,18.55,482.3,10,Rainy
2025-02-05,Downtown,Instagram,5,13.19,65.95,1,Rainy
2025-02-05,Downtown,Food Delivery Apps,6,17.43,104.58,1,Sunny
2025-02-05,Downtown,Local Events,17,13.67,232.39,4,Cloudy
2025-02-05,Downtown,Google My Business,29,16.06,465.74,6,Rainy
2025-02-05,Downtown,Loyalty Program,12,17.12,205.44,5,Rainy
2025-02-05,Downtown,Influencer Partnerships,20,15.87,317.4,8,Cloudy
2025-02-05,Downtown,Email Newsletter,11,7.27,79.97,5,Sunny
2025-02-05,Uptown,Instagram,5,11.86,59.3,1,Cloudy
2025-02-05,Uptown,Food Delivery Apps,33,15.41,508.53,5,Sunny
2025-02-05,Uptown,Local Events,19,14.48,275.12,8,Cloudy
2025-02-05,Uptown,Google My Business,19,17.8,338.2,8,Rainy
2025-02-05,Uptown,Loyalty Program,15,11.99,179.85,3,Sunny
2025-02-05,Uptown,Influencer Partnerships,40,11.52,460.8,11,Rainy
2025-02-05,Uptown,Email Newsletter,28,17.65,494.2,12,Rainy
2025-02-05,Midtown,Instagram,11,12.21,134.31,1,Sunny
2025-02-05,Midtown,Food Delivery Apps,27,10.28,277.56,12,Rainy
2025-02-05,Midtown,Local Events,8,15.09,120.72,1,Sunny
2025-02-05,Midtown,Google My Business,26,6.71,174.46,8,Sunny
2025-02-05,Midtown,Loyalty Program,17,11.31,192.27,5,Sunny
2025-02-05,Midtown,Influencer Partnerships,12,7.45,89.4,2,Cloudy
2025-02-05,Midtown,Email Newsletter,27,11.61,313.47,6,Sunny
2025-02-05,Suburbia,Instagram,19,13.25,251.75,7,Rainy
2025-02-05,Suburbia,Food Delivery Apps,10,12.46,124.6,1,Sunny
2025-02-05,Suburbia,Local Events,12,10.32,123.84,5,Sunny
2025-02-05,Suburbia,Google My Business,26,14.68,381.68,7,Rainy
2025-02-05,Suburbia,Loyalty Program,14,16.35,228.9,2,Sunny
2025-02-05,Suburbia,Influencer Partnerships,30,1.88,56.4,4,Cloudy
2025-02-05,Suburbia,Email Newsletter,35,12.67,443.45,5,Rainy
2025-02-05,Riverside,Instagram,7,9.14,63.98,1,Rainy
2025-02-05,Riverside,Food Delivery Apps,25,16.04,401.0,9,Sunny
2025-02-05,Riverside,Local Events,32,18.51,592.32,15,Rainy
2025-02-05,Riverside,Google My Business,9,10.73,96.57,2,Sunny
2025-02-05,Riverside,Loyalty Program,23,12.28,282.44,7,Rainy
2025-02-05,Riverside,Influencer Partnerships,35,16.34,571.9,16,Rainy
2025-02-05,Riverside,Email Newsletter,10,11.71,117.1,2,Rainy
2025-02-06,Downtown,Instagram,7,11.64,81.48,2,Sunny
2025-02-06,Downtown,Food Delivery Apps,3,14.43,43.29,0,Sunny
2025-02-06,Downtown,Local Events,20,11.54,230.8,4,Rainy
2025-02-06,Downtown,Google My Business,15,5.28,79.2,4,Rainy
2025-02-06,Downtown,Loyalty Program,15,13.14,197.1,5,Rainy
2025-02-06,Downtown,Influencer Partnerships,19,11.5,218.5,2,Rainy
2025-02-06,Downtown,Email Newsletter,27,21.77,587.79,5,Sunny
2025-02-06,Uptown,Instagram,23,13.34,306.82,3,Rainy
2025-02-06,Uptown,Food Delivery Apps,22,5.69,125.18,7,Cloudy
2025-02-06,Uptown,Local Events,18,11.87,213.66,3,Cloudy
2025-02-06,Uptown,Google My Business,26,15.4,400.4,2,Sunny
2025-02-06,Uptown,Loyalty Program,27,10.47,282.69,3,Rainy
2025-02-06,Uptown,Influencer Partnerships,19,7.83,148.77,7,Cloudy
2025-02-06,Uptown,Email Newsletter,11,21.0,231.0,2,Sunny
2025-02-06,Midtown,Instagram,31,8.27,256.37,13,Sunny
2025-02-06,Midtown,Food Delivery Apps,16,13.59,217.44,3,Cloudy
2025-02-06,Midtown,Local Events,14,15.05,210.7,4,Cloudy
2025-02-06,Midtown,Google My Business,28,8.68,243.04,10,Sunny
2025-02-06,Midtown,Loyalty Program,15,11.51,172.65,4,Rainy
2025-02-06,Midtown,Influencer Partnerships,10,7.4,74.0,4,Cloudy
2025-02-06,Midtown,Email Newsletter,30,16.03,480.9,8,Cloudy
2025-02-06,Suburbia,Instagram,26,12.91,335.66,8,Cloudy
2025-02-06,Suburbia,Food Delivery Apps,13,15.81,205.53,1,Sunny
2025-02-06,Suburbia,Local Events,31,16.83,521.73,4,Cloudy
2025-02-06,Suburbia,Google My Business,21,10.06,211.26,5,Rainy
2025-02-06,Suburbia,Loyalty Program,8,13.03,104.24,2,Cloudy
2025-02-06,Suburbia,Influencer Partnerships,12,13.44,161.28,2,Cloudy
2025-02-06,Suburbia,Email Newsletter,8,14.5,116.0,2,Cloudy
2025-02-06,Riverside,Instagram,18,14.66,263.88,5,Sunny
2025-02-06,Riverside,Food Delivery Apps,7,10.86,76.02,1,Sunny
2025-02-06,Riverside,Local Events,5,11.5,57.5,0,Cloudy
2025-02-06,Riverside,Google My Business,13,7.12,92.56,5,Rainy
2025-02-06,Riverside,Loyalty Program,14,10.54,147.56,4,Sunny
2025-02-06,Riverside,Influencer Partnerships,4,11.34,45.36,1,Cloudy
2025-02-06,Riverside,Email Newsletter,21,7.65,160.65,7,Rainy
2025-02-07,Downtown,Instagram,9,13.64,122.76,2,Sunny
2025-02-07,Downtown,Food Delivery Apps,25,8.06,201.5,4,Sunny
2025-02-07,Downtown,Local Events,16,17.52,280.32,3,Rainy
2025-02-07,Downtown,Google My Business,26,8.3,215.8,11,Cloudy
2025-02-07,Downtown,Loyalty Program,16,7.94,127.04,3,Cloudy
2025-02-07,Downtown,Influencer Partnerships,4,18.77,75.08,0,Sunny
2025-02-07,Downtown,Email Newsletter,22,12.39,272.58,5,Rainy
2025-02-07,Uptown,Instagram,13,4.81,62.53,4,Sunny
2025-02-07,Uptown,Food Delivery Apps,12,12.21,146.52,1,Rainy
2025-02-07,Uptown,Local Events,15,15.77,236.55,1,Sunny
2025-02-07,Uptown,Google My Business,6,13.13,78.78,0,Cloudy
2025-02-07,Uptown,Loyalty Program,19,14.52,275.88,8,Rainy
2025-02-07,Uptown,Influencer Partnerships,18,13.0,234.0,7,Rainy
2025-02-07,Uptown,Email Newsletter,17,12.81,217.77,5,Cloudy
2025-02-07,Midtown,Instagram,25,5.56,139.0,8,Sunny
2025-02-07,Midtown,Food Delivery Apps,6,16.22,97.32,2,Cloudy
2025-02-07,Midtown,Local Events,8,12.5,100.0,0,Cloudy
2025-02-07,Midtown,Google My Business,33,14.09,464.97,15,Cloudy
2025-02-07,Midtown,Loyalty Program,27,15.07,406.89,7,Cloudy
2025-02-07,Midtown,Influencer Partnerships,18,12.6,226.8,5,Sunny
2025-02-07,Midtown,Email Newsletter,21,8.37,175.77,7,Sunny
2025-02-07,Suburbia,Instagram,16,15.43,246.88,7,Rainy
2025-02-07,Suburbia,Food Delivery Apps,11,12.5,137.5,4,Cloudy
2025-02-07,Suburbia,Local Events,23,13.22,304.06,8,Cloudy
2025-02-07,Suburbia,Google My Business,1,13.96,13.96,0,Cloudy
2025-02-07,Suburbia,Loyalty Program,21,17.27,362.67,6,Cloudy
2025-02-07,Suburbia,Influencer Partnerships,19,10.79,205.01,8,Rainy
2025-02-07,Suburbia,Email Newsletter,9,9.51,85.59,2,Rainy
2025-02-07,Riverside,Instagram,34,14.06,478.04,12,Rainy
2025-02-07,Riverside,Food Delivery Apps,7,11.54,80.78,1,Sunny
2025-02-07,Riverside,Local Events,15,7.74,116.1,7,Cloudy
2025-02-07,Riverside,Google My Business,18,15.71,282.78,2,Cloudy
2025-02-07,Riverside,Loyalty Program,20,7.98,159.6,4,Cloudy
2025-02-07,Riverside,Influencer Partnerships,23,8.22,189.06,5,Sunny
2025-02-07,Riverside,Email Newsletter,12,12.71,152.52,1,Rainy
2025-02-08,Downtown,Instagram,13,14.96,194.48,5,Cloudy
2025-02-08,Downtown,Food Delivery Apps,23,14.95,343.85,8,Sunny
2025-02-08,Downtown,Local Events,5,16.63,83.15,2,Sunny
2025-02-08,Downtown,Google My Business,10,15.56,155.6,4,Rainy
2025-02-08,Downtown,Loyalty Program,15,9.78,146.7,6,Cloudy
2025-02-08,Downtown,Influencer Partnerships,25,12.38,309.5,5,Cloudy
2025-02-08,Downtown,Email Newsletter,12,8.49,101.88,1,Rainy
2025-02-08,Uptown,Instagram,25,16.51,412.75,10,Sunny
2025-02-08,Uptown,Food Delivery Apps,12,13.29,159.48,3,Rainy
2025-02-08,Uptown,Local Events,22,12.38,272.36,8,Sunny
2025-02-08,Uptown,Google My Business,23,12.01,276.23,10,Rainy
2025-02-08,Uptown,Loyalty Program,29,9.89,286.81,4,Cloudy
2025-02-08,Uptown,Influencer Partnerships,15,10.74,161.1,5,Cloudy
2025-02-08,Uptown,Email Newsletter,16,13.19,211.04,3,Rainy
2025-02-08,Midtown,Instagram,21,14.1,296.1,4,Cloudy
2025-02-08,Midtown,Food Delivery Apps,29,10.32,299.28,10,Rainy
2025-02-08,Midtown,Local Events,9,14.97,134.73,1,Cloudy
2025-02-08,Midtown,Google My Business,5,9.99,49.95,1,Cloudy
2025-02-08,Midtown,Loyalty Program,17,10.05,170.85,2,Rainy
2025-02-08,Midtown,Influencer Partnerships,6,8.13,48.78,1,Cloudy
2025-02-08,Midtown,Email Newsletter,23,6.08,139.84,10,Cloudy
2025-02-08,Suburbia,Instagram,31,12.06,373.86,8,Rainy
2025-02-08,Suburbia,Food Delivery Apps,29,11.03,319.87,5,Rainy
2025-02-08,Suburbia,Local Events,1,10.65,10.65,0,Rainy
2025-02-08,Suburbia,Google My Business,17,13.45,228.65,7,Cloudy
2025-02-08,Suburbia,Loyalty Program,21,10.8,226.8,3,Rainy
2025-02-08,Suburbia,Influencer Partnerships,13,8.05,104.65,3,Sunny
2025-02-08,Suburbia,Email Newsletter,36,11.37,409.32,8,Sunny
2025-02-08,Riverside,Instagram,21,11.41,239.61,9,Cloudy
2025-02-08,Riverside,Food Delivery Apps,16,17.63,282.08,5,Rainy
2025-02-08,Riverside,Local Events,17,8.47,143.99,7,Rainy
2025-02-08,Riverside,Google My Business,18,11.31,203.58,6,Cloudy
2025-02-08,Riverside,Loyalty Program,11,15.44,169.84,2,Rainy
2025-02-08,Riverside,Influencer Partnerships,12,14.51,174.12,3,Sunny
2025-02-08,Riverside,Email Newsletter,19,8.07,153.33,9,Rainy
2025-02-09,Downtown,Instagram,3,15.57,46.71,1,Sunny
2025-02-09,Downtown,Food Delivery Apps,5,17.24,86.2,0,Cloudy
2025-02-09,Downtown,Local Events,7,8.86,62.02,2,Cloudy
2025-02-09,Downtown,Google My Business,7,16.76,117.32,1,Cloudy
2025-02-09,Downtown,Loyalty Program,27,12.55,338.85,10,Sunny
2025-02-09,Downtown,Influencer Partnerships,18,13.08,235.44,3,Rainy
2025-02-09,Downtown,Email Newsletter,25,15.39,384.75,2,Rainy
2025-02-09,Uptown,Instagram,24,15.63,375.12,6,Rainy
2025-02-09,Uptown,Food Delivery Apps,29,12.44,360.76,2,Sunny
2025-02-09,Uptown,Local Events,23,17.8,409.4,8,Sunny
2025-02-09,Uptown,Google My Business,16,9.31,148.96,7,Sunny
2025-02-09,Uptown,Loyalty Program,17,14.02,238.34,3,Cloudy
2025-02-09,Uptown,Influencer Partnerships,22,16.72,367.84,6,Cloudy
2025-02-09,Uptown,Email Newsletter,22,5.81,127.82,7,Cloudy
2025-02-09,Midtown,Instagram,21,11.29,237.09,5,Sunny
2025-02-09,Midtown,Food Delivery Apps,13,13.3,172.9,2,Rainy
2025-02-09,Midtown,Local Events,24,12.92,310.08,8,Rainy
2025-02-09,Midtown,Google My Business,16,11.66,186.56,1,Rainy
2025-02-09,Midtown,Loyalty Program,36,13.29,478.44,5,Rainy
2025-02-09,Midtown,Influencer Partnerships,25,12.27,306.75,11,Rainy
2025-02-09,Midtown,Email Newsletter,24,11.13,267.12,7,Rainy
2025-02-09,Suburbia,Instagram,9,14.93,134.37,3,Rainy
2025-02-09,Suburbia,Food Delivery Apps,16,15.2,243.2,6,Sunny
2025-02-09,Suburbia,Local Events,9,14.51,130.59,2,Cloudy
2025-02-09,Suburbia,Google My Business,24,14.5,348.0,5,Cloudy
2025-02-09,Suburbia,Loyalty Program,10,9.89,98.9,2,Cloudy
2025-02-09,Suburbia,Influencer Partnerships,38,10.46,397.48,14,Cloudy
2025-02-09,Suburbia,Email Newsletter,30,12.88,386.4,7,Sunny
2025-02-09,Riverside,Instagram,31,14.83,459.73,11,Rainy
2025-02-09,Riverside,Food Delivery Apps,19,14.57,276.83,7,Cloudy
2025-02-09,Riverside,Local Events,20,9.24,184.8,5,Cloudy
2025-02-09,Riverside,Google My Business,29,13.71,397.59,7,Rainy
2025-02-09,Riverside,Loyalty Program,10,13.87,138.7,4,Cloudy
2025-02-09,Riverside,Influencer Partnerships,8,14.57,116.56,1,Rainy
2025-02-09,Riverside,Email Newsletter,22,11.17,245.74,8,Rainy
2025-02-10,Downtown,Instagram,16,12.07,193.12,7,Cloudy
2025-02-10,Downtown,Food Delivery Apps,18,12.0,216.0,4,Sunny
2025-02-10,Downtown,Local Events,12,20.84,250.08,4,Sunny
2025-02-10,Downtown,Google My Business,12,9.39,112.68,3,Rainy
2025-02-10,Downtown,Loyalty Program,10,11.4,114.0,1,Cloudy
2025-02-10,Downtown,Influencer Partnerships,21,11.12,233.52,10,Rainy
2025-02-10,Downtown,Email Newsletter,16,18.8,300.8,7,Rainy
2025-02-10,Uptown,Instagram,20,8.34,166.8,2,Sunny
2025-02-10,Uptown,Food Delivery Apps,7,16.27,113.89,3,Rainy
2025-02-10,Uptown,Local Events,12,13.51,162.12,5,Rainy
2025-02-10,Uptown,Google My Business,29,17.6,510.4,11,Cloudy
2025-02-10,Uptown,Loyalty Program,10,12.39,123.9,3,Sunny
2025-02-10,Uptown,Influencer Partnerships,17,11.4,193.8,6,Rainy
2025-02-10,Uptown,Email Newsletter,21,14.01,294.21,2,Sunny
2025-02-10,Midtown,Instagram,12,13.59,163.08,4,Sunny
2025-02-10,Midtown,Food Delivery Apps,24,10.46,251.04,2,Rainy
2025-02-10,Midtown,Local Events,10,9.09,90.9,3,Rainy
2025-02-10,Midtown,Google My Business,16,10.03,160.48,7,Sunny
2025-02-10,Midtown,Loyalty Program,9,8.06,72.54,1,Cloudy
2025-02-10,Midtown,Influencer Partnerships,17,8.48,144.16,3,Rainy
2025-02-10,Midtown,Email Newsletter,20,8.35,167.0,3,Sunny
2025-02-10,Suburbia,Instagram,30,15.21,456.3,4,Sunny
2025-02-10,Suburbia,Food Delivery Apps,1,10.2,10.2,0,Rainy
2025-02-10,Suburbia,Local Events,16,11.12,177.92,3,Cloudy
2025-02-10,Suburbia,Google My Business,32,9.2,294.4,8,Cloudy
2025-02-10,Suburbia,Loyalty Program,17,10.64,180.88,3,Rainy
2025-02-10,Suburbia,Influencer Partnerships,12,11.36,136.32,5,Cloudy
2025-02-10,Suburbia,Email Newsletter,13,8.69,112.97,2,Cloudy
2025-02-10,Riverside,Instagram,18,9.95,179.1,3,Sunny
2025-02-10,Riverside,Food Delivery Apps,33,11.05,364.65,10,Sunny
2025-02-10,Riverside,Local Events,23,7.01,161.23,5,Rainy
2025-02-10,Riverside,Google My Business,8,14.35,114.8,3,Rainy
2025-02-10,Riverside,Loyalty Program,26,9.84,255.84,8,Rainy
2025-02-10,Riverside,Influencer Partnerships,5,11.5,57.5,1,Sunny
2025-02-10,Riverside,Email Newsletter,20,15.49,309.8,2,Sunny
2025-02-11,Downtown,Instagram,9,16.05,144.45,3,Cloudy
2025-02-11,Downtown,Food Delivery Apps,29,16.31,472.99,3,Cloudy
2025-02-11,Downtown,Local Events,7,13.97,97.79,0,Rainy
2025-02-11,Downtown,Google My Business,18,8.83,158.94,6,Sunny
2025-02-11,Downtown,Loyalty Program,3,16.77,50.31,1,Cloudy
2025-02-11,Downtown,Influencer Partnerships,23,4.39,100.97,5,Rainy
2025-02-11,Downtown,Email Newsletter,8,13.52,108.16,1,Cloudy
2025-02-11,Uptown,Instagram,16,14.23,227.68,6,Cloudy
2025-02-11,Uptown,Food Delivery Apps,27,10.52,284.04,3,Rainy
2025-02-11,Uptown,Local Events,17,10.91,185.47,3,Cloudy
2025-02-11,Uptown,Google My Business,7,11.02,77.14,3,Rainy
2025-02-11,Uptown,Loyalty Program,19,9.56,181.64,5,Cloudy
2025-02-11,Uptown,Influencer Partnerships,5,14.46,72.3,0,Sunny
2025-02-11,Uptown,Email Newsletter,15,16.15,242.25,4,Sunny
2025-02-11,Midtown,Instagram,33,13.94,460.02,15,Cloudy
2025-02-11,Midtown,Food Delivery Apps,25,14.25,356.25,8,Cloudy
2025-02-11,Midtown,Local Events,21,14.05,295.05,10,Sunny
2025-02-11,Midtown,Google My Business,4,12.98,51.92,0,Rainy
2025-02-11,Midtown,Loyalty Program,13,15.97,207.61,4,Cloudy
2025-02-11,Midtown,Influencer Partnerships,12,11.64,139.68,2,Rainy
2025-02-11,Midtown,Email Newsletter,28,13.24,370.72,11,Sunny
2025-02-11,Suburbia,Instagram,9,9.86,88.74,1,Rainy
2025-02-11,Suburbia,Food Delivery Apps,24,13.31,319.44,9,Cloudy
2025-02-11,Suburbia,Local Events,19,10.99,208.81,6,Rainy
2025-02-11,Suburbia,Google My Business,14,10.68,149.52,2,Sunny
2025-02-11,Suburbia,Loyalty Program,19,12.32,234.08,9,Rainy
2025-02-11,Suburbia,Influencer Partnerships,9,7.4,66.6,2,Sunny
2025-02-11,Suburbia,Email Newsletter,8,12.68,101.44,2,Cloudy
2025-02-11,Riverside,Instagram,13,7.63,99.19,1,Sunny
2025-02-11,Riverside,Food Delivery Apps,4,7.8,31.2,0,Cloudy
2025-02-11,Riverside,Local Events,14,13.87,194.18,6,Sunny
2025-02-11,Riverside,Google My Business,16,13.65,218.4,2,Cloudy
2025-02-11,Riverside,Loyalty Program,12,8.56,102.72,1,Cloudy
2025-02-11,Riverside,Influencer Partnerships,25,9.94,248.5,9,Rainy
2025-02-11,Riverside,Email Newsletter,22,10.49,230.78,8,Sunny
2025-02-12,Downtown,Instagram,14,13.27,185.78,5,Rainy
2025-02-12,Downtown,Food Delivery Apps,10,11.47,114.7,2,Rainy
2025-02-12,Downtown,Local Events,19,8.69,165.11,9,Sunny
2025-02-12,Downtown,Google My Business,34,17.11,581.74,14,Sunny
2025-02-12,Downtown,Loyalty Program,18,10.34,186.12,4,Cloudy
2025-02-12,Downtown,Influencer Partnerships,12,9.73,116.76,4,Cloudy
2025-02-12,Downtown,Email Newsletter,29,12.59,365.11,5,Rainy
2025-02-12,Uptown,Instagram,20,9.81,196.2,9,Cloudy
2025-02-12,Uptown,Food Delivery Apps,21,7.23,151.83,4,Sunny
2025-02-12,Uptown,Local Events,41,10.41,426.81,16,Cloudy
2025-02-12,Uptown,Google My Business,23,14.06,323.38,8,Rainy
2025-02-12,Uptown,Loyalty Program,14,9.26,129.64,2,Sunny
2025-02-12,Uptown,Influencer Partnerships,9,16.89,152.01,3,Cloudy
2025-02-12,Uptown,Email Newsletter,7,11.63,81.41,3,Cloudy
2025-02-12,Midtown,Instagram,27,17.73,478.71,11,Rainy
2025-02-12,Midtown,Food Delivery Apps,18,15.08,271.44,5,Cloudy
2025-02-12,Midtown,Local Events,32,10.08,322.56,14,Rainy
2025-02-12,Midtown,Google My Business,13,11.83,153.79,3,Rainy
2025-02-12,Midtown,Loyalty Program,28,12.94,362.32,11,Rainy
2025-02-12,Midtown,Influencer Partnerships,15,10.46,156.9,6,Sunny
2025-02-12,Midtown,Email Newsletter,28,21.31,596.68,13,Rainy
2025-02-12,Suburbia,Instagram,38,9.42,357.96,7,Sunny
2025-02-12,Suburbia,Food Delivery Apps,19,9.5,180.5,8,Cloudy
2025-02-12,Suburbia,Local Events,16,9.73,155.68,1,Rainy
2025-02-12,Suburbia,Google My Business,13,11.71,152.23,3,Sunny
2025-02-12,Suburbia,Loyalty Program,23,13.6,312.8,9,Sunny
2025-02-12,Suburbia,Influencer Partnerships,4,13.22,52.88,1,Rainy
2025-02-12,Suburbia,Email Newsletter,21,13.72,288.12,6,Sunny
2025-02-12,Riverside,Instagram,25,14.66,366.5,4,Rainy
2025-02-12,Riverside,Food Delivery Apps,13,13.78,179.14,1,Sunny
2025-02-12,Riverside,Local Events,11,7.93,87.23,4,Rainy
2025-02-12,Riverside,Google My Business,16,14.64,234.24,5,Sunny
2025-02-12,Riverside,Loyalty Program,21,7.64,160.44,8,Sunny
2025-02-12,Riverside,Influencer Partnerships,32,10.41,333.12,10,Rainy
2025-02-12,Riverside,Email Newsletter,21,7.58,159.18,4,Sunny
2025-02-13,Downtown,Instagram,21,10.86,228.06,5,Cloudy
2025-02-13,Downtown,Food Delivery Apps,21,10.64,223.44,5,Sunny
2025-02-13,Downtown,Local Events,15,10.74,161.1,3,Sunny
2025-02-13,Downtown,Google My Business,20,11.09,221.8,9,Cloudy
2025-02-13,Downtown,Loyalty Program,18,11.29,203.22,2,Rainy
2025-02-13,Downtown,Influencer Partnerships,8,8.01,64.08,0,Rainy
2025-02-13,Downtown,Email Newsletter,17,12.46,211.82,6,Rainy
2025-02-13,Uptown,Instagram,30,13.66,409.8,7,Cloudy
2025-02-13,Uptown,Food Delivery Apps,29,8.97,260.13,3,Sunny
2025-02-13,Uptown,Local Events,13,18.11,235.43,2,Cloudy
2025-02-13,Uptown,Google My Business,1,9.95,9.95,0,Rainy
2025-02-13,Uptown,Loyalty Program,11,9.14,100.54,2,Rainy
2025-02-13,Uptown,Influencer Partnerships,8,10.24,81.92,3,Sunny
2025-02-13,Uptown,Email Newsletter,23,14.61,336.03,6,Cloudy
2025-02-13,Midtown,Instagram,24,13.55,325.2,4,Sunny
2025-02-13,Midtown,Food Delivery Apps,20,10.5,210.0,3,Sunny
2025-02-13,Midtown,Local Events,6,17.17,103.02,2,Cloudy
2025-02-13,Midtown,Google My Business,3,8.07,24.21,0,Cloudy
2025-02-13,Midtown,Loyalty Program,9,17.92,161.28,2,Sunny
2025-02-13,Midtown,Influencer Partnerships,22,8.77,192.94,4,Sunny
2025-02-13,Midtown,Email Newsletter,36,13.85,498.6,8,Rainy
2025-02-13,Suburbia,Instagram,23,15.34,352.82,3,Rainy
2025-02-13,Suburbia,Food Delivery Apps,12,12.67,152.04,2,Cloudy
2025-02-13,Suburbia,Local Events,14,6.17,86.38,6,Cloudy
2025-02-13,Suburbia,Google My Business,13,16.52,214.76,3,Cloudy
2025-02-13,Suburbia,Loyalty Program,8,14.64,117.12,0,Rainy
2025-02-13,Suburbia,Influencer Partnerships,20,13.41,268.2,5,Rainy
2025-02-13,Suburbia,Email Newsletter,9,11.64,104.76,3,Rainy
2025-02-13,Riverside,Instagram,6,15.95,95.7,1,Sunny
2025-02-13,Riverside,Food Delivery Apps,9,16.38,147.42,3,Rainy
2025-02-13,Riverside,Local Events,18,8.65,155.7,5,Rainy
2025-02-13,Riverside,Google My Business,6,8.5,51.0,1,Rainy
2025-02-13,Riverside,Loyalty Program,9,16.01,144.09,2,Sunny
2025-02-13,Riverside,Influencer Partnerships,33,20.5,676.5,15,Sunny
2025-02-13,Riverside,Email Newsletter,6,12.79,76.74,2,Cloudy
